"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","quality_disc"
"4134",6.6,0.26,0.46,6.9,0.047,59,183,0.99594,3.2,0.45,9.3,5,"Baja"
"4135",6.4,0.37,0.2,5.6,0.117,61,183,0.99459,3.24,0.43,9.5,5,"Baja"
"4136",7.2,0.22,0.35,5.5,0.054,37,183,0.99474,3.08,0.5,10.3,5,"Baja"
"4137",6.4,0.29,0.44,3.6,0.197,75,183,0.9942,3.01,0.38,9.1,5,"Baja"
"4138",8.1,0.46,0.31,1.7,0.052,50,183,0.9923,3.03,0.42,11.2,5,"Baja"
"4139",6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,"Baja"
"4140",6.6,0.27,0.33,1.4,0.042,24,183,0.99215,3.29,0.46,10.7,5,"Baja"
"4141",6.2,0.3,0.32,1.3,0.054,27,183,0.99266,3.3,0.43,10.1,5,"Baja"
"4142",7.1,0.34,0.15,1.2,0.053,61,183,0.9936,3.09,0.43,9.2,5,"Baja"
"4143",6.5,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6,"Media"
"4144",6.4,0.18,0.48,18,0.054,56,183,1.00038,2.98,0.61,8.5,6,"Media"
"4145",6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1,6,"Media"
"4146",6.6,0.25,0.3,14.4,0.052,40,183,0.998,3.02,0.5,9.1,6,"Media"
"4147",6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,"Media"
"4148",6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,"Media"
"4149",6.8,0.15,0.41,12.9,0.044,79.5,183,0.99742,3.24,0.78,10.2,6,"Media"
"4150",5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7,6,"Media"
"4151",5.8,0.13,0.22,12.7,0.058,24,183,0.9956,3.32,0.42,11.7,6,"Media"
"4152",6.3,0.28,0.47,11.2,0.04,61,183,0.99592,3.12,0.51,9.5,6,"Media"
"4153",8.8,0.23,0.35,10.7,0.04,26,183,0.9984,2.93,0.49,9.1,6,"Media"
"4154",6.1,0.34,0.24,18.35,0.05,33,184,0.99943,3.12,0.61,9.3,5,"Baja"
"4155",7,0.46,0.2,16.7,0.046,50,184,0.99898,3.08,0.56,9.4,5,"Baja"
"4156",7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,"Baja"
"4157",7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,"Baja"
"4158",7.8,0.25,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,5,"Baja"
"4159",7.9,0.46,0.4,10.1,0.168,19,184,0.99782,3.06,0.62,9.5,5,"Baja"
"4160",7.1,0.85,0.49,8.7,0.028,40,184,0.9962,3.22,0.36,10.7,5,"Baja"
"4161",7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,"Baja"
"4162",7.1,0.28,0.19,7.8,0.04,48,184,0.99579,3.16,0.5,9.4,5,"Baja"
"4163",6.3,0.3,0.19,7.7,0.049,47,184,0.99514,3.22,0.48,9.5,5,"Baja"
"4164",6.5,0.25,0.5,7.6,0.047,54,184,0.99572,3.17,0.45,9.2,5,"Baja"
"4165",6.6,0.46,0.49,7.4,0.052,19,184,0.9956,3.11,0.38,9,5,"Baja"
"4166",6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5,"Baja"
"4167",6.5,0.26,0.34,1.4,0.04,25,184,0.99216,3.29,0.46,10.7,5,"Baja"
"4168",7.5,0.32,0.37,1.2,0.048,22,184,0.9938,3.09,0.43,9.3,5,"Baja"
"4169",6.2,0.22,0.2,20.8,0.035,58,184,1.00022,3.11,0.53,9,6,"Media"
"4170",8,0.24,0.3,17.45,0.056,43,184,0.9997,3.05,0.5,9.2,6,"Media"
"4171",8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,"Media"
"4172",8.8,0.2,0.43,15,0.053,60,184,1.0008,3.28,0.79,8.8,6,"Media"
"4173",7.5,0.38,0.5,12.8,0.042,57,184,0.9984,3.09,0.46,9,6,"Media"
"4174",6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,"Media"
"4175",6.2,0.36,0.45,10.4,0.06,22,184,0.99711,3.31,0.56,9.8,6,"Media"
"4176",7.7,0.34,0.27,8.8,0.063,39,184,0.9969,3.09,0.63,9.2,6,"Media"
"4177",7,0.27,0.48,6.1,0.042,60,184,0.99566,3.2,0.5,9.4,6,"Media"
"4178",6.1,0.3,0.56,2.7,0.046,46,184,0.9924,3.31,0.57,10.9,6,"Media"
"4179",6.6,0.36,0.21,1.5,0.049,39,184,0.9928,3.18,0.41,9.9,6,"Media"
"4180",6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6,"Media"
"4181",6.2,0.16,0.32,1.1,0.036,74,184,0.99096,3.22,0.41,11,6,"Media"
"4182",6,0.24,0.34,1,0.036,52,184,0.99097,3.44,0.44,11.45,6,"Media"
"4183",7,0.26,0.26,10.8,0.039,37,184,0.99787,3.47,0.58,10.3,7,"Alta"
"4184",9.9,1.005,0.46,1.4,0.046,34,185,0.9966,3.02,0.49,10.2,4,"Baja"
"4185",7.2,0.24,0.4,17.85,0.049,50,185,1,3.34,0.42,9.6,5,"Baja"
"4186",6.2,0.26,0.32,15.3,0.031,64,185,0.99835,3.31,0.61,9.4,5,"Baja"
"4187",7.4,0.64,0.47,14.15,0.168,42,185,0.9984,2.9,0.49,9.3,5,"Baja"
"4188",7,0.21,0.28,7.5,0.07,45,185,0.9966,3.34,0.55,9.4,5,"Baja"
"4189",5.9,0.37,0.14,6.3,0.036,34,185,0.9944,3.17,0.63,9.8,5,"Baja"
"4190",6.3,0.34,0.36,4.9,0.035,31,185,0.9946,3.15,0.49,9.7,5,"Baja"
"4191",6.3,0.24,0.29,1.6,0.052,48,185,0.9934,3.21,0.5,9.4,5,"Baja"
"4192",6.2,0.3,0.32,1.2,0.052,32,185,0.99266,3.28,0.44,10.1,5,"Baja"
"4193",6.9,0.32,0.27,16,0.034,58,185,0.99938,3.34,0.6,9,6,"Media"
"4194",6.7,0.18,0.24,10.3,0.057,64,185,0.99519,3.12,0.5,10.6,6,"Media"
"4195",6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,"Media"
"4196",6.9,0.16,0.3,9.6,0.057,50,185,0.9978,3.39,0.38,9.6,6,"Media"
"4197",8,0.25,0.49,9,0.044,31,185,0.998,3.34,0.49,10,6,"Media"
"4198",6.8,0.24,0.38,8.3,0.045,50,185,0.99578,3.15,0.5,9.5,6,"Media"
"4199",7.3,0.36,0.62,7.1,0.033,48,185,0.99472,3.14,0.62,10.6,6,"Media"
"4200",6.8,0.34,0.74,2.8,0.088,23,185,0.9928,3.51,0.7,12,6,"Media"
"4201",8.2,0.22,0.3,1.8,0.047,47,185,0.9933,3.13,0.5,10.2,6,"Media"
"4202",6.9,0.3,0.3,1.3,0.053,24,186,0.99361,3.29,0.54,9.9,4,"Baja"
"4203",6.8,0.44,0.2,16,0.065,61,186,0.99884,3.13,0.45,8.6,5,"Baja"
"4204",6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,"Baja"
"4205",6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,"Baja"
"4206",6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,"Baja"
"4207",6.9,0.4,0.17,12.9,0.033,59,186,0.99754,3.08,0.49,9.4,5,"Baja"
"4208",6.6,0.26,0.46,7.8,0.047,48,186,0.9958,3.2,0.54,9.1,5,"Baja"
"4209",6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,"Baja"
"4210",6.3,0.27,0.18,7.7,0.048,45,186,0.9962,3.23,0.47,9,5,"Baja"
"4211",6.6,0.45,0.43,7.2,0.064,31,186,0.9954,3.12,0.44,9.4,5,"Baja"
"4212",6.2,0.32,0.5,6.5,0.048,61,186,0.9948,3.19,0.45,9.6,5,"Baja"
"4213",6.3,0.34,0.52,6.3,0.047,63,186,0.99481,3.18,0.44,9.6,5,"Baja"
"4214",6.4,0.28,0.36,1.3,0.053,28,186,0.99211,3.31,0.45,10.8,5,"Baja"
"4215",9.2,0.32,0.42,1.3,0.046,14,186,0.9949,3.08,0.48,9.6,5,"Baja"
"4216",6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,6,"Media"
"4217",7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,"Media"
"4218",7.7,0.23,0.31,10.7,0.038,59,186,0.9969,3.12,0.55,9.5,6,"Media"
"4219",7.8,0.2,0.28,10.2,0.054,78,186,0.997,3.14,0.46,10,6,"Media"
"4220",7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9,6,"Media"
"4221",7.2,0.23,0.32,8.5,0.058,47,186,0.9956,3.19,0.4,9.9,6,"Media"
"4222",6,0.32,0.32,4.8,0.041,40,186,0.99235,3.22,0.54,11,6,"Media"
"4223",7.1,0.21,0.35,2.5,0.04,41,186,0.99128,3.32,0.56,12.5,6,"Media"
"4224",8,0.23,0.35,9.2,0.044,53,186,0.997,3.09,0.56,9.5,7,"Alta"
"4225",7.7,0.35,0.49,8.65,0.033,42,186,0.9931,3.14,0.38,12.4,8,"Alta"
"4226",6.6,0.16,0.32,1.4,0.035,49,186,0.9906,3.35,0.64,12.4,8,"Alta"
"4227",9.8,0.93,0.45,8.6,0.052,34,187,0.9994,3.12,0.59,10.2,4,"Baja"
"4228",7.4,0.35,0.31,17.95,0.062,42,187,1.0002,3.27,0.64,9.1,5,"Baja"
"4229",7.9,0.16,0.74,17.85,0.037,52,187,0.9998,2.99,0.41,9.3,5,"Baja"
"4230",6,0.29,0.2,12.6,0.045,45,187,0.9972,3.33,0.42,9.5,5,"Baja"
"4231",7.2,0.34,0.28,10.4,0.108,43,187,0.99738,2.96,0.57,9.4,5,"Baja"
"4232",6.2,0.345,0.27,10.1,0.056,38,187,0.99486,3.31,0.56,10.6,5,"Baja"
"4233",7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,"Baja"
"4234",7.1,0.26,0.19,8.2,0.051,53,187,0.996,3.16,0.52,9.7,5,"Baja"
"4235",6.6,0.24,0.38,8,0.042,56,187,0.99577,3.21,0.46,9.2,5,"Baja"
"4236",5.2,0.22,0.46,6.2,0.066,41,187,0.99362,3.19,0.42,9.73333333333333,5,"Baja"
"4237",6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5,"Baja"
"4238",6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5,"Baja"
"4239",6.9,0.33,0.28,1.3,0.051,37,187,0.9927,3.27,0.6,10.3,5,"Baja"
"4240",6,0.39,0.26,2.7,0.038,39,187,0.99325,3.41,0.5,10.8,6,"Media"
"4241",6.7,0.16,0.49,2.4,0.046,57,187,0.9952,3.62,0.81,10.4,6,"Media"
"4242",8.2,0.23,0.29,1.8,0.047,47,187,0.9933,3.13,0.5,10.2,6,"Media"
"4243",8.6,0.18,0.36,1.8,0.04,24,187,0.9956,3.25,0.55,9.5,6,"Media"
"4244",7.2,0.19,0.46,3.8,0.041,82,187,0.9932,3.19,0.6,11.2,7,"Alta"
"4245",7.4,0.18,0.42,2.1,0.036,33,187,0.9938,3.4,0.41,10.6,7,"Alta"
"4246",7,0.57,0.1,8.3,0.094,23,188,0.9972,3.4,0.47,9.2,4,"Baja"
"4247",7.5,0.2,0.47,16.9,0.052,51,188,0.99944,3.09,0.62,9.3,5,"Baja"
"4248",6.6,0.24,0.27,15.8,0.035,46,188,0.9982,3.24,0.51,9.2,5,"Baja"
"4249",7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,"Baja"
"4250",7.7,0.32,0.61,11.8,0.041,66,188,0.99794,3,0.54,9.3,5,"Baja"
"4251",8,0.3,0.49,9.4,0.046,47,188,0.9964,3.14,0.48,10,5,"Baja"
"4252",6.6,0.23,0.18,8.5,0.044,59,188,0.99558,3.16,0.49,9.5,5,"Baja"
"4253",6.5,0.25,0.45,7.8,0.048,52,188,0.99576,3.2,0.53,9.1,5,"Baja"
"4254",7.3,0.27,0.39,6.7,0.064,28,188,0.9958,3.29,0.3,9.7,5,"Baja"
"4255",6.6,0.27,0.25,3.1,0.052,41,188,0.9915,3.24,0.4,11.3,5,"Baja"
"4256",8.9,0.34,0.32,1.3,0.041,12,188,0.9953,3.17,0.49,9.5,5,"Baja"
"4257",6,0.33,0.27,0.8,0.185,12,188,0.9924,3.12,0.62,9.4,5,"Baja"
"4258",6.8,0.18,0.24,9.8,0.058,64,188,0.9952,3.13,0.51,10.6,6,"Media"
"4259",6.8,0.22,0.29,8.9,0.046,82,188,0.9955,3.3,0.44,10.3,6,"Media"
"4260",7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,6,"Media"
"4261",7.4,0.3,0.49,8.2,0.055,49,188,0.9974,3.52,0.58,9.7,6,"Media"
"4262",7.2,0.3,0.3,8.1,0.05,40,188,0.99652,3.15,0.49,9.1,6,"Media"
"4263",6.8,0.24,0.37,7.45,0.043,59,188,0.99579,3.2,0.5,9.4,6,"Media"
"4264",6.2,0.28,0.41,5,0.043,50,188,0.99318,3.23,0.64,10.8,6,"Media"
"4265",7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,"Media"
"4266",7.2,0.2,0.3,2,0.039,43,188,0.9911,3.3,0.41,12,6,"Media"
"4267",6.5,0.34,0.28,1.8,0.041,43,188,0.9928,3.13,0.37,9.6,6,"Media"
"4268",6.8,0.19,0.32,7.05,0.019,54,188,0.9935,3.25,0.37,11.1,8,"Alta"
"4269",6.1,0.28,0.25,12.9,0.054,34,189,0.9979,3.25,0.43,9,4,"Baja"
"4270",7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,"Baja"
"4271",7.2,0.4,0.62,10.8,0.041,70,189,0.9976,3.08,0.49,8.6,4,"Baja"
"4272",6.9,0.3,0.29,1.3,0.053,24,189,0.99362,3.29,0.54,9.9,4,"Baja"
"4273",6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,"Baja"
"4274",6.6,0.25,0.51,8,0.047,61,189,0.99604,3.22,0.49,9.2,5,"Baja"
"4275",6.5,0.14,0.33,7.6,0.05,53,189,0.9966,3.25,0.49,8.6,5,"Baja"
"4276",6.6,0.27,0.29,5.3,0.045,57,189,0.9953,3.31,0.79,9.8,5,"Baja"
"4277",6.8,0.29,0.34,3.5,0.054,26,189,0.99489,3.42,0.58,10.4,5,"Baja"
"4278",6,0.32,0.46,1.5,0.05,56,189,0.99308,3.24,0.49,9.6,5,"Baja"
"4279",7.3,0.22,0.5,13.7,0.049,56,189,0.9994,3.24,0.66,9,6,"Media"
"4280",6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,"Media"
"4281",6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,"Media"
"4282",6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,"Media"
"4283",6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6,"Media"
"4284",6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,"Media"
"4285",6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6,"Media"
"4286",6.3,0.19,0.29,5.5,0.042,44,189,0.99304,3.19,0.47,10.3,6,"Media"
"4287",5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,"Media"
"4288",5.7,0.21,0.24,2.3,0.047,60,189,0.995,3.65,0.72,10.1,6,"Media"
"4289",6.8,0.25,0.29,2,0.042,19,189,0.9952,3.46,0.54,10.2,6,"Media"
"4290",7,0.4,0.25,1.8,0.05,51,189,0.99174,3,0.55,11.4,6,"Media"
"4291",7,0.24,0.25,1.7,0.042,48,189,0.992,3.25,0.42,11.4,6,"Media"
"4292",8.3,0.14,0.26,1.5,0.049,56,189,0.9946,3.21,0.62,9.5,6,"Media"
"4293",7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,"Alta"
"4294",7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,"Alta"
"4295",7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,"Alta"
"4296",7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7,"Alta"
"4297",6.9,0.36,0.28,13.55,0.048,51,189,0.99782,3,0.6,9.5,7,"Alta"
"4298",7.8,0.2,0.24,1.6,0.026,26,189,0.991,3.08,0.74,12.1,7,"Alta"
"4299",5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,"Media"
"4300",5.7,0.26,0.27,4.1,0.201,73.5,189.5,0.9942,3.27,0.38,9.4,6,"Media"
"4301",6,0.13,0.28,5.7,0.038,56,189.5,0.9948,3.59,0.43,10.6,7,"Alta"
"4302",8,0.43,0.4,12.4,0.168,29,190,0.9991,3.07,0.64,9.2,5,"Baja"
"4303",6.6,0.28,0.23,10.4,0.049,45,190,0.99754,3.12,0.51,8.8,5,"Baja"
"4304",6.9,0.3,0.21,7.2,0.045,54,190,0.99595,3.22,0.48,9.4,5,"Baja"
"4305",6.8,0.3,0.22,6.2,0.06,41,190,0.99858,3.18,0.51,9.2,5,"Baja"
"4306",6,0.32,0.12,5.9,0.041,34,190,0.9944,3.16,0.72,10,5,"Baja"
"4307",6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,"Media"
"4308",6.3,0.32,0.17,17.75,0.06,51,190,0.99916,3.13,0.48,8.8,6,"Media"
"4309",7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,6,"Media"
"4310",7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,6,"Media"
"4311",6.5,0.28,0.33,15.7,0.053,51,190,0.9978,3.22,0.51,9.7,6,"Media"
"4312",8.5,0.32,0.36,14.9,0.041,47,190,0.9982,3.08,0.31,10,6,"Media"
"4313",8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,"Media"
"4314",8.4,0.35,0.56,13.8,0.048,55,190,0.9993,3.07,0.58,9.4,6,"Media"
"4315",7.9,0.255,0.26,2,0.026,40,190,0.9932,3.04,0.39,11.2,6,"Media"
"4316",6.9,0.18,0.3,2,0.038,39,190,0.9914,3.32,0.37,12.2,6,"Media"
"4317",7.7,0.24,0.27,1.8,0.051,52,190,0.9928,3.23,0.5,10.8,6,"Media"
"4318",8.2,0.15,0.48,2.7,0.052,24,190,0.995,3.5,0.45,10.9,7,"Alta"
"4319",7.6,0.31,0.49,13.4,0.062,50,191,0.9989,3.22,0.53,9,4,"Baja"
"4320",6.4,0.27,0.19,2,0.084,21,191,0.99516,3.49,0.63,9.6,4,"Baja"
"4321",8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,"Baja"
"4322",8.7,0.31,0.73,14.35,0.044,27,191,1.00013,2.96,0.88,8.7,5,"Baja"
"4323",6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,5,"Baja"
"4324",6.9,0.38,0.25,9.8,0.04,28,191,0.9971,3.28,0.61,9.2,5,"Baja"
"4325",6.4,0.26,0.35,7.7,0.056,45,191,0.99527,3.16,0.5,9.5,5,"Baja"
"4326",6.4,0.3,0.16,7.5,0.05,55,191,0.9959,3.17,0.49,9,5,"Baja"
"4327",6.4,0.31,0.4,6.4,0.039,39,191,0.99513,3.14,0.52,9.8,5,"Baja"
"4328",6,0.36,0.16,6.3,0.036,36,191,0.9942,3.17,0.62,9.8,5,"Baja"
"4329",6.3,0.36,0.2,2,0.048,48,191,0.9929,3.17,0.51,9.6,5,"Baja"
"4330",7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,6,"Media"
"4331",7.3,0.22,0.41,15.4,0.05,55,191,1,3.32,0.59,8.9,6,"Media"
"4332",7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,"Media"
"4333",7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,"Media"
"4334",7.3,0.22,0.37,14.3,0.063,48,191,0.9978,2.89,0.38,9,6,"Media"
"4335",7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6,"Media"
"4336",7.6,0.3,0.22,10.2,0.049,57,191,0.9966,3.08,0.4,9.3,6,"Media"
"4337",7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,"Media"
"4338",7.5,0.23,0.32,9.2,0.038,54,191,0.9966,3.04,0.56,9.7,6,"Media"
"4339",6.6,0.21,0.5,8.7,0.036,41,191,0.99294,2.96,0.56,11,6,"Media"
"4340",6.7,0.26,0.49,8.3,0.047,54,191,0.9954,3.23,0.4,10.3,6,"Media"
"4341",6.6,0.26,0.52,8.2,0.047,52,191,0.99541,3.16,0.47,9.5,6,"Media"
"4342",6.9,0.25,0.35,1.3,0.039,29,191,0.9908,3.13,0.52,11,6,"Media"
"4343",6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,6,"Media"
"4344",6.5,0.22,0.19,1.1,0.064,36,191,0.99297,3.05,0.5,9.5,6,"Media"
"4345",7.1,0.28,0.28,8.5,0.03,25,191,0.99338,3.16,0.46,12.2,7,"Alta"
"4346",5.5,0.32,0.45,4.9,0.028,25,191,0.9922,3.51,0.49,11.5,7,"Alta"
"4347",7.1,0.46,0.23,13.7,0.045,44,192,0.9981,3.11,0.53,9.4,5,"Baja"
"4348",7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1,5,"Baja"
"4349",7.4,0.25,0.37,13.5,0.06,52,192,0.9975,3,0.44,9.1,5,"Baja"
"4350",7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5,"Baja"
"4351",7.2,0.46,0.65,10.4,0.05,76,192,0.9976,3.16,0.42,8.7,5,"Baja"
"4352",7.7,0.34,0.3,8,0.048,25,192,0.9951,2.97,0.47,10.9,5,"Baja"
"4353",6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,"Baja"
"4354",6.4,0.3,0.38,7.8,0.046,35,192,0.9955,3.1,0.37,9,5,"Baja"
"4355",6.4,0.25,0.32,11.3,0.038,69,192,0.99573,3.14,0.5,10.2,6,"Media"
"4356",7.1,0.32,0.3,9.9,0.041,63,192,0.99642,3.12,0.49,10.2,6,"Media"
"4357",6.8,0.27,0.37,8.2,0.055,52,192,0.99586,3.11,0.52,9.5,6,"Media"
"4358",6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,6,"Media"
"4359",6.5,0.29,0.52,7.9,0.049,35,192,0.99551,3.16,0.51,9.5,6,"Media"
"4360",7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"Alta"
"4361",7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"Alta"
"4362",7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"Alta"
"4363",7.2,0.23,0.39,14.2,0.058,49,192,0.9979,2.98,0.48,9,7,"Alta"
"4364",6.5,0.29,0.53,1.7,0.04,41,192,0.9922,3.26,0.59,10.4,7,"Alta"
"4365",7.3,0.36,0.54,13.3,0.054,63,193,0.99864,3.06,0.49,8.6,4,"Baja"
"4366",6.8,0.67,0.3,13,0.29,22,193,0.9984,3.08,0.67,9,4,"Baja"
"4367",6.9,0.56,0.26,10.9,0.06,55,193,0.9969,3.21,0.44,9.4,5,"Baja"
"4368",7.6,0.4,0.27,1.2,0.053,23,193,0.99164,3.22,0.38,11.6,5,"Baja"
"4369",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4370",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4371",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4372",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4373",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4374",7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6,"Media"
"4375",7.1,0.38,0.42,11.8,0.041,32,193,0.99624,3.04,0.49,10,6,"Media"
"4376",7,0.27,0.32,6.8,0.047,47,193,0.9938,3.23,0.39,11.4,6,"Media"
"4377",7.4,0.26,0.32,3.7,0.032,29,193,0.99134,3.1,0.67,12.5,6,"Media"
"4378",6.5,0.29,0.52,1.7,0.034,41,193,0.99223,3.25,0.59,10.4,6,"Media"
"4379",7.6,0.19,0.32,18.75,0.047,32,193,1.00014,3.1,0.5,9.3,7,"Alta"
"4380",6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5,"Baja"
"4381",6.8,0.29,0.5,13.3,0.053,48,194,0.9974,3.09,0.45,9.4,5,"Baja"
"4382",7.4,0.41,0.66,10.8,0.051,77,194,0.9976,3.05,0.46,8.7,5,"Baja"
"4383",7.4,0.41,0.66,10.8,0.051,77,194,0.9976,3.05,0.46,8.7,5,"Baja"
"4384",7.6,0.48,0.31,9.4,0.046,6,194,0.99714,3.07,0.61,9.4,5,"Baja"
"4385",6.7,0.26,0.51,8,0.062,50,194,0.99545,3.13,0.5,9.6,5,"Baja"
"4386",6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5,"Baja"
"4387",6.6,0.28,0.41,7,0.046,59,194,0.99558,3.14,0.48,9.4,5,"Baja"
"4388",6,0.26,0.18,7,0.055,50,194,0.99591,3.21,0.43,9,5,"Baja"
"4389",6.8,0.23,0.39,16.1,0.053,71,194,0.9988,3.18,0.64,10.2,6,"Media"
"4390",7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,"Media"
"4391",7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,"Media"
"4392",7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,"Media"
"4393",7.2,0.23,0.38,14.3,0.058,55,194,0.9979,3.09,0.44,9,6,"Media"
"4394",7.4,0.4,0.41,14.1,0.053,37,194,0.99886,3.2,0.63,9.4,6,"Media"
"4395",6.8,0.22,0.3,10.6,0.07,67,194,0.99654,2.89,0.42,9,6,"Media"
"4396",7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,6,"Media"
"4397",7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,6,"Media"
"4398",8.3,0.28,0.4,7.8,0.041,38,194,0.9976,3.34,0.51,9.6,6,"Media"
"4399",5.9,0.28,0.34,3.6,0.04,50,194,0.9912,3.31,0.52,11.6,6,"Media"
"4400",7.7,0.24,0.29,15.3,0.044,39,194,0.9982,3.06,0.47,9.6,7,"Alta"
"4401",6.2,0.38,0.18,7.4,0.095,28,195,0.99773,3.53,0.71,9.2,4,"Baja"
